origem,destino,haversine_distance
8,247,25728.7
8,2477,15475.9
8,9350,5057.4
8,7102,3820.0
8,371,14288.3
8,2789,24612.1
8,6498,32635.4
8,6096,16665.7
8,3431,20998.3
8,2809,28006.2
8,375,28727.5
8,5704,39068.8
8,7055,53157.4
8,2450,14626.0
8,7274,32142.0
8,6835,13743.4
8,3790,62565.4
8,4835,10871.0
8,1991,11161.8
8,3890,3341.0
8,5657,27069.4
8,65,14579.5
8,4730,17837.3
8,5721,27578.6
8,5855,20882.2
8,5372,14693.4
8,4704,14253.2
8,2144,17964.5
8,5738,14340.9
8,1285,28193.2
8,5324,26329.3
8,5757,19297.4
8,3472,29183.2
8,5465,9066.8
8,4550,20906.9
8,3802,18727.7
8,5789,34646.0
8,4079,49581.2
8,279,18116.0
8,1004,8621.2
8,8043,43502.4
8,4051,16638.6
8,6977,21069.9
8,4693,16548.4
8,2902,10792.8
8,8494,27512.5
8,5536,18470.0
8,3639,44827.4
8,2580,27820.6
8,4423,14336.2
8,1561,35397.6
8,3187,16200.6
8,3640,32635.3
8,7375,27650.2
8,2132,17771.3
8,534,27619.9
8,1124,12881.2
8,524,26949.1
8,7165,34727.6
8,1937,12706.3
8,5621,14583.5
8,2204,4180.6
8,3107,40461.1
8,361,35882.8
8,335,26863.6
8,8478,21159.1
8,5544,33651.9
8,5427,33381.8
8,4861,33680.9
8,5877,27173.7
8,4662,19088.4
8,7710,20425.3
8,5267,13336.3
8,6250,14508.2
8,1338,12798.4
8,1261,14121.9
8,8146,27404.9
8,8281,28489.5
8,5197,38731.5
8,3092,16032.3
8,4993,6374.6
8,8637,28167.6
8,3251,15896.5
8,2443,31301.9
8,7066,8794.4
8,1773,5445.7
8,18,33845.9
8,1605,9016.2
8,3197,15524.4
8,1125,4675.8
8,370,13635.8
8,2273,17757.4
8,849,17850.2
8,7129,2975.4
8,7312,26234.6
8,1392,45556.2
8,8296,23976.9
8,9974,12120.4
8,7331,49684.7
8,7372,14917.9
8,4426,11797.0
8,3351,8054.6
8,355,23076.3
8,1346,11650.3
8,4487,9887.6
8,7553,29581.7
8,8468,26767.1
8,3902,27977.3
8,387,20550.3
8,9468,17895.9
8,8413,12902.0
8,9236,25983.1
8,9973,27936.4
8,5332,39890.7
8,7689,14407.1
8,8359,10441.8
8,2319,19249.4
8,9174,34188.6
8,1396,14549.1
8,1483,11986.7
8,7576,25126.6
8,877,14652.0
8,9855,24932.8
8,8019,34400.7
8,7798,23647.0
8,3310,17473.4
8,1674,33905.2
8,7702,17633.7
8,3880,22474.9
8,9021,32607.7
8,41,26966.1
8,8863,28142.0
8,4913,15768.2
8,5020,14852.3
8,952,12333.0
8,484,15844.3
8,4545,27815.7
8,6914,28295.9
8,8820,7831.4
8,4283,18503.9
8,9575,58966.7
8,1637,21010.7
8,9552,20220.6
8,9447,14229.6
8,9986,27184.1
8,1630,14589.7
8,4109,17172.4
8,9384,11828.4
8,8367,8968.9
8,6833,54681.4
8,9878,24913.1
8,5402,18602.0
8,7704,17880.0
8,9138,22105.3
8,7687,14783.0
8,8763,20959.4
8,2243,22603.9
8,9030,9320.4
8,7260,21524.2
8,4248,40533.1
8,4031,53913.2
8,5207,21576.3
8,28,24682.2
8,6317,42181.9
8,9044,19633.7
8,8846,13447.3
8,8314,27574.7
8,7390,10377.9
8,1249,35893.5
8,7247,42837.9
8,4559,24863.0
8,263,10876.4
8,1257,40479.0
8,9652,21403.9
8,3689,15274.1
8,1735,26075.8
8,9884,9631.5
8,5221,19443.8
8,7220,11504.4
8,9216,10435.8
8,5356,18544.6
8,555,19966.3
8,7940,20387.2
8,4379,27327.2
8,7100,27131.6
8,5228,14172.7
8,427,3451.9
8,5289,36100.6
8,2879,10613.6
8,2963,26035.8
8,8805,10320.2
8,5455,22556.3
8,6627,24832.1
8,3593,20617.1
8,7115,16888.0
8,6544,19177.2
8,813,10347.8
8,2411,22354.3
8,1457,38072.5
8,7113,34415.4
8,43,15391.8
8,7172,9827.4
8,4151,20665.2
8,9492,11233.5
8,8063,19343.9
8,7336,7589.1
8,2738,14458.7
8,8295,28733.4
8,6764,34341.7
8,7848,11743.4
8,3680,33352.2
8,4967,16320.6
8,5460,10870.1
8,7262,26782.2
8,7688,9371.7
8,5053,27656.6
8,6402,20019.9
8,4517,16609.8
8,5093,22995.7
8,6313,14251.9
8,2663,15228.3
8,3917,15278.9
8,4392,13402.6
8,139,21872.5
8,424,41903.7
8,7253,27854.6
8,5860,15801.7
8,2899,6213.3
8,5467,7597.5
8,7654,20362.9
8,9390,24598.7
8,558,20132.9
8,3461,19618.5
8,377,26030.5
8,1531,13308.2
8,2604,3100.1
8,224,45219.6
8,6235,20833.7
8,1703,16378.5
8,8745,27638.7
8,2242,11663.6
8,239,44289.0
8,2818,16701.0
8,8889,34384.9
8,2980,7815.7
8,260,13177.1
8,2908,14734.3
8,9936,15626.6
8,7865,14418.3
8,9839,14416.5
8,8237,14792.2
8,8602,14127.1
8,8226,36008.7
8,340,15643.4
8,3219,11462.1
8,94,22785.3
8,5806,19820.5
8,253,27762.1
8,8631,15940.4
8,3509,27492.4
8,720,23030.7
8,2358,27047.9
8,2112,7999.0
8,5566,25658.0
8,5627,35800.4
8,3536,16411.8
8,9465,16839.2
8,2222,19615.8
8,1926,8629.8
8,6115,43371.0
8,5260,14610.5
8,1373,13102.6
8,5946,31916.8
8,70,1382.6
8,2337,22837.6
8,1309,9777.9
8,7199,16362.9
8,2045,27752.1
8,9719,14375.7
8,5912,27696.8
8,8428,9593.2
8,2363,20409.2
8,8259,14595.9
8,2364,21097.1
8,9481,12714.5
8,735,27827.4
8,724,15311.0
8,858,22230.4
8,1135,20633.5
8,5247,18270.7
8,3235,23786.8
8,5143,18284.0
8,40,9465.0
8,8464,20142.1
8,7008,18887.8
8,7138,28287.0
8,661,15290.0
8,343,10945.6
8,323,16582.7
8,140,11819.1
8,241,49126.6
8,6417,8188.0
8,8231,20555.4
8,6100,27095.0
8,8101,15500.4
8,8792,10561.8
8,1438,2104.1
8,7570,20694.8
8,4970,25023.6
8,4937,14531.7
8,5669,26811.4
8,9807,16705.9
8,1852,10884.2
8,4646,18811.1
8,7509,11531.6
8,7498,23344.1
8,214,14893.2
8,9517,15725.9
8,9691,25867.0
8,9879,26719.7
8,5469,3858.4
8,9480,8602.8
8,1116,9333.7
8,6521,18280.8
8,9462,16384.9
8,5517,33253.2
8,2269,18033.7
8,2367,27211.5
8,8755,24958.0
8,4924,15523.0
8,4879,7911.9
8,1526,14427.3
8,3539,5560.4
8,665,33312.9
8,9219,19049.6
8,775,16078.0
8,30,46519.6
8,35,43068.4
8,3174,34306.9
8,1620,17507.1
8,3876,28332.5
8,38,7247.2
8,6922,27927.9
8,67,16965.5
8,7766,50899.4
8,3997,17057.5
8,3252,14373.2
8,6575,27695.8
8,2368,36625.6
8,3597,42409.5
8,1988,17753.0
8,903,19425.0
8,3728,14395.1
8,7604,19784.5
8,9742,13041.8
8,144,23143.2
8,4677,14774.0
8,7457,28222.7
8,9761,13591.6
8,6991,26566.0
8,9981,20765.6
8,7168,37014.5
8,4755,20518.4
8,7320,25270.7
8,6050,19570.1
8,7054,14410.1
8,2209,1237.3
8,6895,28112.8
8,2017,19183.9
8,2328,11146.0
8,36,25632.7
8,6407,19188.0
8,7114,812.1
8,6342,16470.7
8,7062,41801.4
8,4689,18468.9
8,6171,14206.0
8,8502,44456.3
8,101,15634.9
8,9151,24338.4
8,2214,9713.4
8,7627,15452.5
8,3568,22953.2
8,5501,10238.5
8,8814,29242.7
8,4085,11034.8
8,2588,16642.1
8,5399,13332.4
8,5042,23851.5
8,2658,21879.7
8,8894,27764.4
8,2509,18490.5
8,5033,21143.9
8,6979,7548.5
8,8937,29018.9
8,6018,26501.8
8,1967,12393.0
8,3851,22965.5
8,9512,17614.7
8,4004,11349.6
8,8264,26653.8
8,8253,6303.5
8,6386,25046.0
8,2854,20348.7
8,3875,8522.0
8,2774,16374.3
8,7952,17460.1
8,3954,14216.2
8,3771,14628.3
8,3985,44495.1
8,4825,62572.8
8,3360,10506.1
8,5240,7536.3
8,5234,35254.9
8,3130,15226.5
8,2928,24909.5
8,1504,15364.3
8,7439,25290.0
8,3772,34378.2
8,3869,22739.9
8,4338,9742.9
8,2594,34123.5
8,226,13433.1
8,1128,15824.3
8,6376,15326.6
8,7499,27019.7
8,2998,33958.5
8,6299,25815.9
8,14,13177.4
8,7777,15740.3
8,4462,18261.7
8,1891,6194.7
8,1471,26904.1
8,962,21365.7
8,9915,24241.0
8,2035,14541.6
8,569,34228.6
8,1695,27975.6
8,1280,15477.2
8,1022,23255.1
8,743,26400.4
8,584,11079.5
8,2175,16441.0
8,5929,5756.4
8,5927,40974.6
8,227,11483.1
8,4649,21614.2
8,5680,11947.2
8,923,2288.3
8,736,17623.6
8,2821,10436.2
8,998,18375.1
8,148,14441.0
8,2705,26103.0
8,4669,24641.2
8,2730,48083.7
8,4620,19454.6
8,7106,27475.3
8,1031,10721.2
8,6308,11264.5
8,3507,15883.1
8,3359,27982.4
8,5924,24378.6
8,3653,8143.8
8,7276,36417.6
8,180,24377.6
8,847,28002.1
8,3596,27925.9
8,4188,28387.4
8,3738,21069.9
8,3102,18463.3
8,4430,27931.4
8,4748,37803.0
8,5483,39162.8
8,1431,848.7
8,1010,23859.7
8,7741,25801.0
8,5331,24373.0
8,7474,5388.8
8,2474,45493.3
8,3004,35530.1
8,3677,27499.9
8,5012,8982.4
8,5739,10489.8
8,8978,8480.4
8,2221,19179.1
8,6275,16359.3
8,6261,34093.0
8,1681,16117.7
8,701,8509.7
8,1184,13122.0
8,5537,16192.0
8,3859,18232.0
8,1837,20873.4
8,7323,23028.2
8,5309,12150.7
8,8013,11827.3
8,8256,23298.4
8,3269,13132.9
8,7426,14413.3
8,8223,15926.3
8,5622,16384.7
8,423,10647.3
8,3284,14742.4
8,3083,22646.3
8,4354,21064.1
8,7726,35361.3
8,7496,14508.7
8,9725,26761.2
8,34,29074.4
8,2787,25538.2
8,4332,37308.2
8,4886,20825.2
8,7132,27622.3
8,2276,9907.1
8,5614,26992.9
8,3787,45200.4
8,2089,33478.3
8,2514,27454.7
8,5038,11504.2
8,4738,20740.9
8,9798,9653.6
8,2292,18204.1
8,7937,26054.4
8,886,12350.4
8,6772,15702.4
8,9519,28046.4
8,6755,6982.2
8,9145,19913.6
8,6336,13835.6
8,8877,32107.7
8,7213,843.6
8,2815,25880.0
8,976,19774.2
8,529,28187.4
8,6932,27333.4
8,8059,2099.1
8,8074,21448.1
8,6654,26397.3
8,8221,9481.2
8,8559,17263.7
8,2819,12461.1
8,9450,27164.0
8,2858,16558.9
8,2945,24324.1
8,732,17676.2
8,6450,9417.3
8,5030,26995.9
8,25,27753.5
8,4470,19796.6
8,6783,13378.6
8,2887,21451.7
8,6741,27264.1
8,6855,54079.5
8,8633,23752.5
8,8862,13877.5
8,6599,20188.5
8,5710,21195.8
8,8462,22338.0
8,7881,12239.7
8,4790,16519.5
8,717,15434.6
8,7639,18717.4
8,2720,27315.4
8,5468,16798.0
8,6174,45331.1
8,4096,28929.9
8,2456,27887.7
8,61,27349.5
8,413,17207.3
8,6730,11539.4
8,15,28581.3
8,4131,33957.9
8,1890,24398.2
8,6559,27750.5
8,68,12986.9
8,6959,8105.7
8,8001,24188.0
8,2810,72331.1
8,9687,33653.9
8,4769,19067.7
8,1393,1365.5
8,3493,19437.6
8,8067,32421.2
8,59,20308.1
8,8992,712.9
8,4582,23521.4
8,572,26492.7
8,1919,14355.3
8,7869,25327.1
8,714,26448.9
8,7525,27123.1
8,6504,18910.4
8,908,24442.2
8,1347,6552.1
8,5913,6801.5
8,2409,13313.9
8,1369,28339.8
8,4026,20726.8
8,9801,8633.6
8,3299,9755.1
8,6572,43313.1
8,596,37275.3
8,9590,22381.4
8,4974,10551.0
8,42,19538.9
8,6444,10249.9
8,9621,36904.8
8,3984,15016.3
8,1989,26535.2
8,9477,4040.0
8,6746,27804.3
8,9284,13721.1
8,395,17054.8
8,2917,6106.1
8,927,14639.2
8,8873,56621.8
8,9078,27755.1
8,2501,21145.1
8,3226,18607.0
8,2390,13231.3
8,5317,26157.5
8,3637,27782.9
8,3678,21933.4
8,17,36522.4
8,6321,24834.7
8,5719,36023.8
8,20,20090.8
8,4599,17270.1
8,6857,9741.1
8,198,6495.9
8,6377,14648.5
8,9832,7112.3
8,9904,16559.4
8,8120,10291.7
8,6553,24946.7
8,9335,46791.8
8,928,27529.7
8,6719,28782.4
8,3180,35302.2
8,3498,19083.0
8,7707,27955.1
8,1518,20865.9
8,3496,27844.3
8,936,27847.9
9,7524,24522.0
9,2767,25468.5
9,881,14019.4
9,6197,14981.1
9,2726,35058.5
9,4133,39317.5
9,3081,28241.4
9,6892,14266.7
9,5523,22799.5
9,1105,14437.5
9,4687,35086.6
9,1679,37086.3
9,5599,28943.1
9,6821,27746.0
9,5611,19835.8
9,3595,19940.6
9,5852,24341.1
9,3380,14354.0
9,6195,29307.6
9,9648,57256.8
9,8390,45438.8
9,6052,44176.4
9,8504,23292.9
9,4223,26251.8
9,6683,17727.0
9,6062,51646.0
9,2650,34136.9
9,7207,23328.3
9,9097,28478.1
9,2729,26220.6
9,4045,43343.5
9,3420,26922.7
9,2978,56675.6
9,5679,2503.4
9,1860,46353.0
9,8297,27878.8
9,4381,31802.5
9,721,27318.9
9,4943,28468.7
9,4620,31801.2
9,988,26652.9
9,6040,32645.7
9,1543,12502.2
9,9469,38199.1
9,3770,32357.1
9,3679,14058.3
9,1439,52789.4
9,5587,50565.2
9,8249,6513.5
9,3363,29350.3
9,1138,22939.7
9,1415,23664.1
9,7315,61510.1
9,3191,35930.4
9,2420,2578.1
9,1989,27084.6
9,9503,36051.6
9,2906,7949.9
9,2868,31403.5
9,2214,34584.7
9,9528,27790.9
9,7846,24539.3
9,490,36890.2
9,9265,57179.6
9,3322,35309.3
9,7753,22863.6
9,1623,20744.6
9,9317,14611.2
9,1073,21110.4
9,9695,26908.0
9,7717,14458.0
9,1585,28343.8
9,1968,14001.4
9,3497,14622.4
9,9742,43330.8
9,1477,14740.7
9,4437,25067.5
9,6418,23844.0
9,3684,56481.9
9,9237,30977.3
9,8463,17183.8
9,1963,19562.3
9,1607,44898.3
9,8785,56840.3
9,9027,33779.7
9,8392,11687.7
9,2770,26137.4
9,2320,35771.1
9,9065,27380.8
9,7319,27669.4
9,99,26810.5
9,1331,9047.9
9,7980,57409.5
9,9181,35154.0
9,8604,30142.1
9,9457,26749.8
9,9226,30196.1
9,9268,51806.2
9,9329,28467.9
9,5918,52374.6
9,1480,27015.2
9,9372,59289.5
9,6860,20007.5
9,2797,50185.3
9,2031,38584.6
9,7773,41491.2
9,1688,7470.9
9,3703,35494.2
9,9414,28182.6
9,8142,22143.5
9,3752,678.4
9,9817,10687.5
9,9761,31839.5
9,948,36750.8
9,6357,51003.8
9,1845,36364.8
9,406,44118.6
9,5352,25871.6
9,4250,27289.0
9,4365,25609.5
9,8224,39029.9
9,532,28060.3
9,4383,31896.3
9,8244,30058.9
9,4424,32555.0
9,4666,30420.9
9,1685,30231.7
9,7251,21150.3
9,2106,17179.6
9,2108,21367.7
9,5133,28308.9
9,2131,36952.3
9,5070,14635.8
9,5410,61193.9
9,9395,14734.4
9,7107,36244.8
9,3855,21970.9
9,3622,25223.4
9,446,27281.7
9,4386,26782.3
9,7562,35126.3
9,7669,41220.0
9,9882,47000.6
9,1953,17334.0
9,4677,47122.1
9,3647,44549.4
9,9781,22761.1
9,3663,28338.9
9,497,30141.5
9,9934,30033.6
9,9939,25123.0
9,3757,23310.4
9,6061,26748.3
9,9173,26400.7
9,3411,43997.7
9,8103,26665.6
9,6920,25464.3
9,8813,38725.0
9,1879,23002.3
9,4838,32127.6
9,2264,38743.9
9,4172,55882.0
9,5268,21139.2
9,7941,37610.0
9,7863,29267.2
9,3807,24822.9
9,1848,7777.9
9,4017,49827.1
9,2755,34152.7
9,4921,20940.6
9,738,39529.8
9,9271,40402.4
9,5581,43113.7
9,9753,38066.0
9,9979,30987.5
9,8693,28228.1
9,8876,24278.8
9,9387,37711.7
9,5813,39226.9
9,989,49433.6
9,165,25911.9
9,676,21087.2
9,9018,35566.2
9,7470,31264.3
9,6847,37112.6
9,795,18888.5
9,3628,26630.3
9,975,49904.1
9,644,56353.8
9,1255,24984.7
9,9187,46751.5
9,9994,8233.0
9,7093,41902.9
9,8887,46935.9
9,2024,36049.4
9,8645,42418.3
9,8977,21483.8
9,8337,38028.6
9,9137,57989.6
9,5900,51062.2
9,8338,33108.4
9,3435,53882.9
9,4454,42089.5
9,2782,28093.8
9,4523,17901.1
9,598,13356.0
9,7865,29613.3
9,2595,26342.1
9,7909,5163.2
9,9053,41885.0
9,7908,16485.5
9,161,64686.4
9,464,34586.0
9,8237,45041.8
9,8435,32386.7
9,8226,10672.9
9,9768,35606.4
9,1010,23065.6
9,8631,43771.0
9,8596,24414.6
9,8653,41303.8
9,8779,42980.1
9,7919,21562.9
9,100,52715.0
9,7124,45396.4
9,1713,21166.3
9,236,26746.1
9,5732,34315.3
9,9809,31107.9
9,8331,22267.8
9,324,26172.1
9,2943,50496.9
9,511,49325.7
9,5413,24661.2
9,378,1671.3
9,3327,24675.7
9,3412,41961.2
9,3087,41650.8
9,7570,24797.4
9,479,56759.1
9,7083,32063.4
9,4646,28437.4
9,399,2138.9
9,3491,21994.8
9,413,27552.9
9,8323,57387.0
9,245,23180.1
9,3588,36102.4
9,537,29032.6
9,2325,36520.7
9,8425,27275.2
9,310,57587.1
9,9951,37591.9
9,4778,27325.4
9,8720,13860.6
9,182,52656.4
9,1572,42362.0
9,8914,32390.9
9,64,45000.7
9,251,28457.7
9,3876,31929.2
9,6140,34524.7
9,9388,15355.3
9,587,34846.3
9,186,38264.4
9,5255,26163.0
9,1501,37050.9
9,5099,30575.5
9,9406,46155.4
9,2922,26662.9
9,4984,8140.6
9,299,37235.0
9,8500,38021.9
9,2640,9642.2
9,9857,52590.4
9,1498,23674.5
9,572,24720.9
9,3686,29548.6
9,8233,25554.4
9,6369,29608.4
9,2980,36094.7
9,3903,25931.3
9,3597,7842.7
9,1787,32434.3
9,3450,26077.2
9,1915,62329.0
9,1137,27059.7
9,6487,26616.4
9,6881,35310.1
9,2388,55774.9
9,2358,70892.1
9,7852,21825.3
9,6506,13366.0
9,8786,37735.4
9,6703,20858.2
9,1737,26321.2
9,8252,55972.9
9,1638,45636.2
9,6808,29173.6
9,1120,48280.4
9,7198,23112.8
9,1434,21601.3
9,2331,30876.9
9,284,24662.9
9,3765,37378.8
9,6528,22541.7
9,1165,29061.0
9,6455,39560.7
9,4769,37728.0
9,3041,28906.7
9,2482,39833.3
9,7120,5075.2
9,6229,14292.5
9,9811,43406.1
9,6248,32469.1
9,6637,30633.7
9,930,26682.9
9,9766,28778.0
9,6327,55078.8
9,4591,41277.7
9,2326,45313.3
9,1369,23707.5
9,1086,56424.5
9,7761,28171.3
9,2212,49248.2
9,6425,32355.6
9,6864,28757.5
9,1334,27652.5
9,6434,26071.2
9,1202,3004.4
9,8953,2337.9
9,2035,29369.6
9,6372,27531.1
9,8085,37311.7
9,7379,13623.0
9,7031,38734.7
9,934,25886.4
9,1141,27222.3
9,1503,32726.5
9,3089,35410.3
9,7762,46746.4
9,7816,37270.3
9,5967,13032.9
9,3248,38340.3
9,1321,24535.4
9,6960,23362.9
9,9823,28498.8
9,1531,45776.5
9,7880,41574.4
9,1760,62295.3
9,1538,40966.5
9,7921,35392.0
9,2992,23259.3
9,8176,29654.6
9,174,24702.5
9,1939,36688.3
9,5596,41174.2
9,2242,33163.3
9,2336,38221.7
9,547,601.8
9,7845,49233.8
9,1425,44114.7
9,5149,36822.2
9,5422,12113.8
9,5022,26648.2
9,7471,35439.8
9,1169,57818.3
9,5215,24246.5
9,7282,24476.6
9,2341,56693.1
9,1235,30930.8
9,3542,5185.7
9,4774,31050.0
9,7547,57383.8
9,6953,47619.6
9,1705,27957.6
9,3386,21220.3
9,5181,37399.4
9,8259,46902.1
9,6511,43974.3
9,7399,45259.8
9,6699,37067.4
9,7786,26914.9
9,7591,983.9
9,435,9304.8
9,1081,52881.9
9,592,37724.7
9,7306,38036.8
9,2748,43146.9
9,7806,27132.2
9,7423,25774.2
9,2648,45268.5
9,5163,29809.3
9,424,7281.8
9,9516,14981.4
9,9796,54614.3
9,2838,28455.2
9,9596,68520.1
9,7137,21576.1
9,9912,24790.3
9,5164,24915.0
9,8719,28166.1
9,2874,54620.4
9,8286,24122.4
9,9374,27489.3
9,4030,14416.3
9,5213,27050.9
9,2819,31763.4
9,7099,21615.2
9,6339,26640.9
9,5219,22460.3
9,6019,19946.9
9,5221,27295.7
9,8559,39620.4
9,1934,42110.1
9,5195,19164.1
9,7149,30218.1
9,7906,38192.6
9,7574,41139.5
9,4955,41835.0
9,2964,29582.4
9,4961,22450.5
9,7454,39840.3
9,2575,26022.1
9,9937,38365.2
9,4966,34613.2
9,8722,37068.6
9,3919,46517.1
9,4967,28687.1
9,2455,37317.4
9,8683,35844.1
9,9795,42266.3
9,6938,26512.0
9,2514,24618.6
9,7262,23173.7
9,8370,14332.9
9,8320,37993.9
9,5053,21036.4
9,5063,22835.2
9,288,37663.6
9,2945,28613.6
9,5093,31267.2
9,7404,8520.2
9,5101,52216.0
9,6232,58697.1
9,3004,10116.9
9,2815,18857.2
9,440,33294.9
9,4417,42465.8
9,536,35431.7
9,5721,23410.0
9,2107,39948.9
9,5956,23342.8
9,2558,24099.6
9,1460,23627.5
9,3964,41433.9
9,2516,34447.7
9,4390,40364.9
9,3332,43521.4
9,1026,26020.4
9,4953,55668.2
9,907,25536.7
9,2489,34227.2
9,6830,27697.6
9,3397,43274.2
9,2483,22728.9
9,5789,13826.4
9,4153,46541.4
9,2467,36461.7
9,3242,28219.6
9,5940,22631.1
9,3939,18978.6
9,5738,47628.7
9,4492,20724.7
9,5657,21152.8
9,1357,14165.2
9,2714,26431.0
9,6098,19040.1
9,4363,55604.3
9,9123,19287.8
9,5644,29204.9
9,8061,21632.8
9,5667,4779.3
9,5325,38128.6
9,5376,52412.2
9,1093,9384.8
9,5239,58405.2
9,8947,37931.4
9,4860,53720.8
9,5011,27475.4
9,5455,24009.2
9,2153,15065.2
9,3888,12858.4
9,1583,40247.5
9,5482,735.0
9,2689,37739.9
9,5619,26385.1
9,9710,26329.4
9,4489,25712.8
9,5634,17494.2
9,1372,15528.3
9,5228,31311.7
9,7855,43339.0
9,4907,25053.7
9,2721,40415.0
9,5788,47295.6
9,4493,40486.5
9,4231,31341.7
9,5041,41201.7
9,3477,21067.8
9,9042,46238.0
9,4241,25944.1
9,4627,42116.8
9,9124,30373.2
9,3693,72643.7
9,4210,52488.9
9,4193,61729.7
9,3129,40325.9
9,2078,880.4
9,4248,11282.7
9,9295,37884.0
9,3212,42417.8
9,5742,6925.7
9,4174,29347.6
9,4283,25573.3
9,3638,36931.2
9,1601,1918.9
9,2286,28922.8
9,4371,46095.3
9,6919,31554.7
9,1985,21694.6
9,6206,25746.4
9,2706,27030.9
9,5974,21869.6
9,1844,29259.0
9,1710,24621.4
9,3751,50585.9
9,7895,62494.1
9,6490,52184.5
9,8891,1918.3
9,6435,37848.2
9,3762,39864.8
9,3123,67791.9
9,3860,34839.4
9,451,42456.5
9,2428,36984.0
9,3738,24401.7
9,3885,33639.7
9,9371,23439.9
9,8880,69041.4
9,3736,821.6
9,3933,40124.7
9,8913,18023.1
9,4008,23231.1
9,3704,23917.2
9,4039,10772.1
9,4183,24210.0
9,6507,5956.6
9,8652,26235.6
9,3598,11210.5
9,7101,47136.9
9,3976,26848.5
9,8304,26247.5
9,4644,48408.0
9,8166,43435.1
9,761,27433.3
9,2361,40679.0
9,3269,30908.9
9,3203,40461.1
9,4759,14123.5
9,7416,25607.3
9,4768,59875.5
9,508,58276.0
9,3037,51435.5
9,8553,3807.8
9,5036,28737.6
9,3069,41364.5
9,4872,27011.3
9,2415,12458.7
9,757,35527.9
9,3821,51174.8
9,5522,54646.0
9,7172,37539.8
9,4873,23969.9
9,4162,20954.8
9,5786,26690.8
9,2520,41646.4
9,4678,24673.2
9,5849,36113.5
9,8371,23326.2
9,4616,14738.9
9,4380,28948.4
9,3843,4557.1
9,4262,3496.4
9,765,32590.4
9,4404,24679.9
9,3496,24736.1
9,1946,53734.1
9,7616,27338.8
9,3463,27002.3
9,4427,30943.6
9,554,31096.9
9,4455,56097.0
9,1220,23638.4
9,4505,23018.7
9,2115,42625.0
9,3949,21501.6
9,3370,25730.9
9,8312,21556.8
9,4545,26332.4
9,9681,47131.9
9,3303,42406.6
9,6934,42244.0
9,155,32121.6
9,3256,30556.0
9,4409,6721.4
9,4926,58917.6
9,5899,29763.7
9,4603,40446.7
9,210,25559.9
9,1669,61224.7
9,1839,44065.4
9,619,40496.5
9,8594,53268.4
9,1883,20511.9
9,5921,26363.7
9,2533,66074.7
9,2213,33717.6
9,8032,29154.6
9,2801,17505.9
9,5610,2307.1
9,3759,24553.4
9,6330,52061.4
9,8811,29732.3
9,8146,21665.0
9,2611,42276.5
9,5666,28229.7
9,5393,47454.2
9,3483,37476.4
9,1047,23669.6
9,5500,51680.9
9,1682,3232.6
9,3389,38544.5
9,1648,31044.6
9,8048,52728.2
9,8003,33936.6
9,2221,25596.7
9,534,26790.0
9,7553,29429.9
9,5639,37531.5
9,2246,21665.9
9,3173,59122.3
9,8573,52945.9
9,5388,22992.9
9,1446,39107.5
9,7597,26306.4
9,4337,28216.3
9,946,27113.8
9,5631,39660.8
9,6607,60553.1
9,1658,5009.5
9,7634,25327.4
9,7649,24342.1
9,7763,37328.1
9,7727,48653.1
9,5111,39866.5
9,5227,25222.3
9,1700,70035.3
9,5641,27358.3
9,8332,57815.2
9,6888,14322.5
9,7991,33818.3
9,2026,11623.3
9,1851,42189.8
9,3511,20888.9
9,8313,34950.6
9,8376,2135.9
9,8806,57431.2
9,2621,37464.7
9,6209,42134.1
9,8799,10529.9
9,8814,15831.2
9,5079,33922.7
9,1370,33790.3
9,9668,32727.2
9,8837,35922.1
9,5062,36152.7
9,2124,52641.8
9,2626,12078.0
9,1644,28792.8
9,9550,25737.1
9,9109,30892.3
9,3692,21629.4
9,8937,21855.5
9,4992,23762.2
9,6742,36709.8
9,2743,48186.9
9,2049,26399.2
9,6786,12863.2
9,6014,25147.5
9,8964,15069.6
9,1041,29862.2
9,5138,499.1
9,4257,20836.9
9,5898,19665.2
9,2591,21887.3
9,2833,15118.2
9,2196,39764.3
9,8456,50586.4
9,1752,48679.8
9,8569,28883.8
9,4089,44267.4
9,9814,29109.6
9,2187,40848.8
9,8590,43303.3
9,9735,35180.9
9,5961,8127.1
9,2190,52016.1
9,8642,51194.3
9,4897,40085.6
9,5564,30941.3
9,3169,26280.2
9,8747,24755.6
9,2433,28662.0
9,932,51277.7
9,5884,44804.9
9,8766,38135.0
9,3265,30671.5
9,8793,25449.7
9,2186,57552.9
9,2180,17708.9
9,7196,24670.6
9,5194,36181.8
9,7549,43025.8
9,7469,51692.9
9,4328,1427.2
9,401,26416.3
9,6334,30472.4
9,9437,22868.4
9,2407,25049.7
9,6340,10558.6
9,375,23513.5
9,2375,14101.4
9,9070,33850.3
9,6385,19623.3
9,6461,30701.4
9,3182,18933.9
9,8670,38048.7
9,6492,3925.7
9,507,30514.2
9,6497,28235.3
9,4419,37474.1
9,6577,33713.2
9,6819,21622.1
9,1818,39963.1
9,6827,23213.0
9,7162,18924.6
9,9651,48799.2
9,6835,30559.6
9,4727,28348.0
9,2409,31080.1
9,6157,26854.6
9,6322,25729.6
9,6087,37659.9
9,3440,48256.2
9,2742,35970.8
9,6013,2799.5
9,9314,23118.9
9,3890,40517.5
9,2917,38251.2
