origem,destino,haversine_distance
14,4835,3765.7
14,3858,8260.7
14,1865,21769.4
14,1239,11976.8
14,2238,37683.9
14,2221,31214.4
14,4608,37715.4
14,4943,12084.7
14,2104,3490.3
14,3174,14520.5
14,4019,38233.0
14,3275,39025.1
14,2350,25911.2
14,1130,12496.4
14,1843,23248.3
14,2826,34219.8
14,2344,40180.6
14,904,2162.1
14,2143,28028.6
14,1808,16880.9
14,3429,3657.6
14,862,23208.1
14,3744,41989.2
14,793,49208.3
14,4535,6629.7
14,2419,10633.6
14,3054,14305.6
14,4977,11716.7
14,3608,26904.6
14,3818,21194.6
14,3941,30752.2
14,1591,2489.5
14,3483,28631.7
14,3680,2304.5
14,46,24750.7
14,3059,6427.4
14,2179,38365.6
14,3632,36950.7
14,4591,10569.9
14,3783,20382.0
14,629,7872.7
14,989,24240.9
14,4700,4338.0
14,3241,12622.9
14,4366,37985.7
14,2072,12474.8
14,1315,12601.8
14,2574,18472.4
14,2690,1879.0
14,2008,12344.6
14,3771,30064.8
14,3749,28044.7
14,2594,16506.1
14,2575,17922.1
14,1410,6077.6
14,420,33526.2
14,3609,3152.5
14,3902,20060.5
14,3120,11622.7
14,4340,19112.6
14,70,17394.3
14,2973,6165.6
14,1879,27532.6
14,2232,3706.5
14,1842,31289.3
14,2769,11550.0
14,2062,14191.5
14,2243,19292.6
14,2249,13720.1
14,1927,11753.4
14,3256,13686.8
14,4938,18781.5
14,748,20102.8
14,3983,9381.0
14,2481,12594.7
14,3512,10126.2
14,1812,2387.0
14,1680,14700.5
14,468,15074.2
14,2521,25565.3
14,3070,19189.6
14,1743,7148.6
14,630,22818.1
14,2083,563.6
14,1356,17639.3
14,4071,17261.0
14,3082,29257.8
14,4385,7402.7
14,3441,5759.0
14,92,5123.7
14,2635,51857.9
14,2617,23226.9
14,2832,7473.3
14,3189,25995.0
14,1874,9185.5
14,1605,19952.6
14,3968,7084.8
14,2720,20397.5
14,1022,40634.8
14,196,21615.8
14,4654,1571.2
14,3736,18977.1
14,3695,414.3
14,982,12107.5
14,2448,12665.8
14,4316,44897.9
14,4594,26946.8
14,2814,23740.6
14,4067,16650.1
14,3828,29313.5
14,2011,7058.8
14,2114,18493.0
14,4803,15243.3
14,971,19277.3
14,504,26717.3
14,3356,14099.0
14,2164,19842.2
14,4383,3393.6
14,3304,7474.6
14,2541,25478.1
14,2346,14463.7
14,2158,24762.7
14,3631,15735.0
14,3491,4992.4
14,2598,24778.6
14,1802,30434.0
14,2209,3090.3
14,3670,17250.9
14,2315,5894.8
14,3906,9976.8
14,4145,11902.6
14,2313,6823.8
14,2538,2266.0
14,1147,20289.6
14,3409,9535.5
14,3997,40113.7
14,4508,14987.3
14,23,21542.7
14,4322,15053.6
14,3766,31659.4
14,4741,2071.9
14,3509,12390.7
14,4492,41220.0
14,2430,11819.1
14,1687,36663.0
14,1261,38491.4
14,3386,14170.7
14,2241,18119.0
14,3582,21213.3
14,1048,11342.1
14,3487,4569.1
14,1836,14658.1
14,2878,17828.4
14,4011,7426.3
14,3584,3882.2
14,1868,39568.0
14,1759,3370.5
14,2663,14483.5
14,2680,46574.4
14,2707,13713.6
14,2694,29499.7
14,2082,7607.0
14,1361,20069.1
14,4416,27427.9
14,1245,24350.7
14,1534,36136.3
14,2287,2868.8
14,2599,6768.4
14,1342,20115.2
14,4143,19965.6
14,4449,18606.9
14,3800,12488.3
14,2301,43318.7
14,3202,35061.2
14,2646,19805.4
14,4538,2572.0
14,4679,9170.3
14,1869,42191.0
14,4248,39898.3
14,2589,7537.1
14,1639,23486.9
14,4024,29005.6
14,1105,14874.0
14,1189,1753.3
14,4546,28406.4
14,2190,41471.3
14,472,7042.9
14,2484,13036.9
14,3832,23130.7
14,2708,11599.6
14,2964,8416.4
14,328,7368.3
14,4779,377.0
14,188,11588.3
14,4290,7020.4
14,4087,2097.9
14,1458,16355.6
14,4092,20350.1
14,4207,12933.2
14,1649,13630.4
14,4310,8431.9
14,1406,30385.4
14,1258,38216.1
14,2633,16362.2
14,3418,4060.0
14,2580,39044.2
14,4799,23714.1
14,2282,21415.0
14,2735,21316.7
14,4317,6459.1
14,2127,19037.0
14,888,2545.1
14,233,12181.3
14,27,36798.2
14,4069,25912.5
14,3641,14377.5
14,1511,6115.1
14,4862,1581.3
14,2742,435.6
14,3091,9028.6
14,4474,7366.1
14,3295,1953.6
14,4315,18012.9
14,620,1527.6
14,4104,20627.9
14,2821,33668.7
14,1219,44948.8
14,2059,20680.6
14,3012,17190.4
14,2335,26738.3
14,2003,2118.5
14,1549,2013.4
14,2097,13387.1
14,4657,20948.8
14,4672,31279.9
14,3950,33885.9
14,2170,23643.5
14,796,45218.7
14,4150,13377.2
14,1116,28726.7
14,1807,1118.2
14,1226,24141.7
14,3754,6637.3
14,3360,20173.4
14,3989,1368.7
14,4428,28946.4
14,2017,26519.8
14,1521,6944.5
14,2744,24350.4
14,927,17083.9
14,2126,11801.7
14,331,43829.8
14,4018,7087.2
14,4833,6580.2
14,2042,29312.9
14,2110,23116.7
14,2285,3388.2
14,2148,26748.4
14,1939,6518.9
14,3340,12520.2
14,2224,27280.2
14,2497,1851.4
14,2786,159.5
14,3431,28377.4
14,2495,7270.2
14,837,6783.3
14,1542,980.8
14,375,21564.6
14,3454,17748.7
14,1900,18744.0
14,2776,38716.5
14,2958,2016.3
14,4447,32929.3
14,2195,5363.8
14,1447,19855.0
14,4597,15938.5
14,37,19029.9
14,825,24894.9
14,1502,12466.4
14,4795,1902.9
14,1256,7447.7
14,401,21672.6
14,1127,27938.2
14,1435,27360.5
14,2640,16915.2
14,4280,22366.0
14,2043,36808.5
14,1288,1534.1
14,3863,34381.5
14,4390,11147.8
14,310,25926.5
14,2384,44510.4
14,1959,1360.6
14,881,14132.4
14,32,3064.6
14,1607,3423.2
14,4577,951.8
14,1806,817.7
14,1998,1183.3
14,429,6336.2
14,3128,432.6
14,2444,25044.3
14,1263,12973.8
14,1989,40393.4
14,901,27207.9
14,1686,23014.0
14,3114,28948.0
14,3789,1887.0
14,1648,17188.6
14,4686,16534.5
14,2560,14521.3
14,2665,28357.8
14,1422,3517.7
14,1490,18419.5
14,2111,28095.1
14,3651,94.0
14,2362,8984.5
14,246,16498.8
14,2233,16630.6
14,1899,28823.6
14,2614,9564.2
14,4702,27046.5
14,2535,19181.1
14,1011,18985.0
14,3557,23222.2
14,4377,20951.4
14,2556,10765.7
14,3646,12849.9
14,3387,15719.7
14,858,6816.4
14,3586,12327.2
14,454,18531.2
14,3682,26078.3
14,4364,11874.8
14,1907,26396.9
14,4342,46983.8
14,724,30554.4
14,1799,22174.6
14,2252,2735.2
14,4625,24374.0
14,2469,37416.9
14,2517,15885.8
14,4718,21560.9
14,360,18147.8
14,3568,27076.3
14,3380,30302.9
14,2991,20875.1
14,1770,11363.4
14,3577,21939.1
14,2453,13850.4
14,1492,14966.7
14,493,12857.8
14,323,4014.6
14,394,28476.8
14,940,16688.2
14,2234,20867.0
14,1123,4733.3
14,2977,1754.5
14,1575,21697.3
14,3633,18531.1
14,1471,40176.2
14,2235,3441.6
14,2783,7203.1
14,2093,27067.1
14,4908,42897.1
14,470,5720.8
14,3993,50643.6
14,2255,38372.8
14,1883,7442.2
14,1663,15978.0
14,1662,18816.0
14,1689,7402.4
14,2578,24557.5
14,267,24294.5
14,2320,14079.3
14,1632,18489.7
14,678,13950.2
14,2888,16067.6
14,2921,29819.7
14,2819,10288.7
14,2021,22787.3
14,4564,30603.4
14,4015,25452.1
14,3589,13072.9
14,1581,38309.7
14,4410,38545.7
14,1397,49189.4
14,84,19099.6
14,2512,19750.8
14,3674,5297.5
14,584,34970.0
14,1780,7527.3
14,2855,23019.4
14,1657,12937.6
14,3671,37848.1
14,2899,3543.3
14,4031,33463.9
14,2310,3536.4
14,4202,8414.4
14,2412,24299.6
14,4596,1023.8
14,4784,14577.2
14,1531,5231.7
14,3225,21127.1
14,3315,39140.8
14,3032,22535.7
14,1853,24522.3
14,18,39617.4
14,3003,40916.1
14,3627,16951.6
14,3638,19229.5
14,2725,13280.6
14,1614,20309.4
14,2367,18528.6
14,4864,16650.9
14,1926,13099.5
14,28,29582.4
14,4000,38496.2
14,270,31790.3
14,3364,13765.3
14,2322,13075.2
14,3136,17994.6
14,251,3080.4
14,2816,12916.1
14,3445,7396.0
14,1977,7572.9
14,3686,12277.5
14,2628,40341.1
14,4645,2393.8
14,4048,33180.0
14,2094,8692.5
14,417,25431.2
14,3166,26734.6
14,1381,33192.6
14,3472,465.3
14,730,3647.9
14,2681,6751.0
14,2185,19925.1
14,2078,38993.1
14,3938,432.5
14,4789,16129.5
14,4969,32417.7
14,2256,12954.4
14,2662,11831.5
14,3721,6866.4
14,3544,654.0
14,1322,25541.0
14,2047,1367.1
14,4161,15118.2
14,3459,4414.0
14,1230,7288.1
14,3027,14687.1
14,2700,14108.5
14,4016,35975.9
14,1409,13811.3
14,1624,2194.7
14,3107,16854.7
14,2478,37300.9
14,1407,4730.3
14,1221,30927.0
14,715,36175.6
14,934,20963.0
14,3904,1241.6
14,732,2529.7
14,4080,12392.7
14,2136,4326.9
14,1670,31023.5
14,4446,26203.7
14,1202,14428.5
14,1861,26009.5
14,1988,7247.5
14,4544,25602.8
14,4649,2699.6
14,2193,25622.6
14,2135,48599.3
14,3905,8102.6
14,1758,37256.8
14,4301,49619.5
14,2202,15090.6
14,1431,31919.9
14,2676,24484.3
14,4933,20446.9
14,1068,15456.2
14,3852,8703.9
14,4726,27269.5
14,101,43541.7
14,2885,6448.8
14,2015,24937.1
14,1338,15022.2
14,2994,17574.6
14,293,17080.5
14,4421,26511.0
14,2752,7008.1
14,2844,20172.5
14,2522,36577.8
14,1550,38223.8
14,1906,12497.2
14,487,5353.2
14,3769,16579.1
14,4601,12066.8
14,2784,20399.9
14,4308,13712.7
14,333,21684.7
14,907,34148.4
14,2325,5730.6
14,4810,15150.1
14,3596,2096.3
14,1480,21182.6
14,1454,39045.4
14,4411,10888.8
14,1716,27837.9
14,1362,47173.2
14,476,10939.0
14,728,6929.0
14,3142,11556.3
14,2966,37642.7
14,4487,6340.4
14,1071,34985.9
14,2949,17067.0
14,513,30421.1
14,4826,15677.3
14,3856,25694.9
14,192,28682.0
14,533,23334.5
14,2651,26761.0
14,1835,25413.5
14,4041,18255.3
14,3420,25583.3
14,1837,8683.3
14,743,19092.2
14,1767,3672.0
14,4623,26959.4
14,2150,6917.6
14,563,17846.6
14,1798,24329.8
14,1290,28276.7
14,1597,7237.5
14,1867,742.2
14,3822,8536.8
14,2760,45826.5
14,2865,48268.8
14,2510,20703.4
14,691,6618.4
14,399,25616.9
14,3767,6761.7
14,632,3224.4
14,2729,3880.2
14,4695,17513.5
14,4311,8315.6
14,4276,5660.6
14,753,39262.6
14,4409,1166.5
14,2084,12235.1
14,3447,20593.7
14,988,3398.9
14,1132,13339.7
14,1434,26190.8
14,2608,7691.8
14,4197,27641.9
14,1054,25612.0
14,158,1398.1
14,1087,10146.8
14,1821,18852.7
14,2534,13914.9
14,4874,24656.0
14,457,17356.3
14,4426,18983.9
14,2184,19211.9
14,1074,37369.5
14,2867,12874.7
14,2048,44316.0
14,4298,18274.2
14,3887,18295.8
14,432,8269.7
14,4053,17551.3
14,2765,19962.0
14,2551,1504.0
14,4440,7196.2
14,3867,23864.0
14,1377,12694.3
14,2337,2686.8
14,1582,13660.0
14,1364,6340.8
14,2257,47210.5
14,1310,15952.0
14,330,4206.1
14,1526,8439.1
14,259,18403.6
14,668,5204.9
14,2982,3610.2
14,2157,6711.4
14,675,20162.5
14,1162,21996.3
14,4229,5133.8
14,2772,19672.5
14,1530,37733.7
14,4778,3964.2
14,4678,5057.7
14,3000,18475.4
14,3501,22610.1
14,223,28552.5
14,1698,3012.5
14,3062,15424.7
14,1316,25200.4
14,2390,8687.6
14,4818,5100.5
14,3840,11093.5
14,2180,17494.8
14,303,26593.7
14,2833,13285.0
14,3498,2071.6
14,575,25028.6
14,601,26846.4
14,1537,6343.7
14,1613,20527.4
14,784,5766.0
14,790,27561.6
14,3018,14732.5
14,1831,16171.1
14,1021,2820.5
14,1227,23467.5
14,4180,679.1
14,376,15649.1
14,3237,2334.1
14,273,19317.8
14,3559,20734.7
14,2840,2574.1
14,2775,21491.7
14,4785,33119.9
14,3428,29860.5
14,3639,5965.5
14,4509,2790.2
14,4220,29474.1
14,4418,17585.4
14,1180,21217.1
14,304,17726.9
14,3181,43562.5
14,4376,34797.4
14,1630,1474.8
14,578,12805.7
14,256,20548.3
14,3073,6653.8
14,4966,7157.5
14,3705,34078.1
14,4860,15712.7
14,199,14168.9
14,2210,18300.4
14,2788,5642.0
14,2284,19942.9
14,1425,6652.7
14,4008,18371.9
14,2311,20278.5
14,506,18189.0
14,4381,5874.6
14,4918,36270.0
14,2947,20048.7
14,4708,2121.9
14,1144,5702.0
14,3723,4055.9
14,1131,35552.7
14,532,12902.2
14,2292,18034.9
14,4689,29956.3
14,2297,20782.9
14,3377,48631.9
14,3436,49056.2
14,445,35789.3
14,2778,3892.9
14,2554,2055.2
14,4804,3002.8
14,2418,11947.5
14,3543,2145.5
14,4512,19416.5
14,3086,18367.8
14,1938,38153.4
14,2564,14309.0
14,4575,5692.3
14,2203,11217.7
14,2039,26575.4
14,201,14931.0
14,1278,6978.0
14,4152,23876.1
14,983,37139.4
14,1193,32611.8
14,4297,26964.9
14,4869,19322.2
14,4680,14478.7
14,1945,26452.9
14,4135,8774.8
14,3170,18797.9
14,3159,18953.5
14,4814,21366.3
14,4479,8439.6
14,2557,2567.7
14,2887,20192.5
14,52,24213.1
14,3732,40343.8
14,4861,1964.0
14,534,23086.3
14,4022,16065.3
14,4624,28482.5
14,416,6356.2
14,4817,12368.8
14,499,21211.0
14,2568,13211.2
14,647,39115.0
14,136,18854.1
14,1360,6341.4
14,1543,3123.5
14,231,26634.3
14,954,812.0
14,4133,914.3
14,4396,20524.9
14,3405,23616.6
14,282,38421.5
14,3020,24233.6
14,4827,19569.5
14,2860,5249.4
14,3799,1391.9
14,3605,16658.1
14,4710,38889.6
14,689,20350.2
14,835,6257.0
14,4866,15464.9
14,2353,11758.2
14,3585,51241.3
14,3389,27608.6
14,2486,15478.4
14,2033,15457.4
14,2476,14718.4
14,3398,19653.8
14,4962,19594.5
14,4580,3199.1
14,4172,15998.1
14,1078,32281.6
14,1043,12826.0
14,2168,10544.5
14,889,15255.5
14,669,16120.3
14,3359,15723.0
14,1086,6291.1
14,1313,29029.0
14,106,14625.1
14,167,51022.2
14,1117,5370.2
14,2009,25631.1
14,1519,40509.4
14,1980,45518.9
14,3488,18850.4
14,1576,16100.0
14,93,28744.6
14,2207,6537.7
14,1175,13628.0
14,3274,6581.0
14,4307,25905.7
14,299,20143.8
14,442,7809.1
14,3286,2671.1
14,4044,14439.5
14,80,35985.5
14,3798,2617.9
14,1002,25496.5
14,4748,12718.6
14,4847,12646.8
14,845,10680.8
14,3206,10802.3
14,3520,15160.1
14,3496,42852.3
14,2567,20242.2
14,316,7287.2
14,1385,12477.1
14,181,7613.8
14,3383,14176.0
14,4641,19520.1
14,2369,22536.0
14,186,13792.2
14,1437,5460.3
14,886,14627.9
14,4906,2056.2
14,1439,5270.4
14,1450,3680.1
14,2468,2349.9
14,3508,30450.2
14,348,24032.3
14,3966,29638.8
14,4997,12061.6
14,4578,6748.3
14,1523,1713.9
14,2780,6367.5
14,404,15515.0
14,3640,2506.3
14,1465,590.3
14,4579,38068.9
14,764,7748.5
14,1909,17426.7
14,4976,22812.3
14,641,28372.7
14,4424,14846.1
14,3722,14419.4
14,3144,39538.1
14,2603,17971.7
14,4556,13504.6
14,4155,33454.1
14,1966,36384.9
14,4195,18181.9
14,1151,23279.4
14,3219,24194.6
14,2872,19545.9
14,4268,2234.0
14,423,15055.1
14,4375,47614.7
14,2420,2015.6
14,296,9997.0
14,4336,19700.6
14,2986,6111.4
14,244,38976.0
14,2612,839.2
14,3439,17321.2
14,4876,1521.8
14,631,34155.6
14,3933,22177.8
14,4760,5318.1
14,1080,3449.8
14,3081,32818.2
14,3881,36396.0
14,1143,28749.7
14,226,13200.4
14,3923,21619.4
14,3786,12935.3
14,4740,7229.4
14,2355,3546.6
14,3268,25181.4
14,931,12698.4
14,3178,1520.5
14,4212,3954.2
14,2413,3736.9
14,4609,8376.3
14,1205,22613.4
14,2975,14519.0
14,2586,1062.4
14,1139,13049.1
14,1324,15447.1
14,3784,30899.7
14,382,12784.8
14,4036,28519.0
14,4570,39467.8
14,292,23157.6
14,4777,24893.4
14,3611,4221.9
14,4468,48605.0
14,3653,28920.2
14,2779,18282.9
14,1084,11682.1
14,1176,18281.2
14,1481,22340.4
14,2366,5915.7
14,3205,27171.3
14,921,1381.4
14,2398,18802.7
14,1684,12380.5
14,902,6689.8
14,274,25738.7
14,2338,10793.5
14,3026,25156.2
14,4029,17932.2
14,1368,48898.1
14,216,27704.4
14,592,18307.9
14,4095,25513.8
14,440,18994.2
14,4233,2323.7
14,2710,45866.7
14,698,3268.1
14,1919,13882.1
14,4961,13331.2
14,577,3638.8
14,3352,5719.7
14,1677,12752.4
14,2857,7873.1
14,3934,19490.5
14,653,24978.2
14,356,2288.9
14,4893,13951.0
14,4160,41205.9
14,1691,2477.3
14,712,22023.1
14,367,30373.1
14,2965,49531.4
14,340,37566.7
14,4089,28153.2
14,2600,5953.9
14,1569,17101.3
14,1851,32286.4
14,1668,623.1
14,2900,3113.4
14,2945,35484.1
14,706,7776.3
14,2976,12730.7
14,948,15100.0
14,951,17285.9
14,3200,18827.0
14,1051,16113.4
14,1644,23856.2
14,1236,6506.3
14,1918,17119.6
14,876,29184.5
14,3610,31671.4
14,859,2820.2
14,3419,26884.9
14,349,9454.7
14,3788,11199.6
14,4548,13058.6
14,654,19901.9
14,783,21081.3
14,2951,18709.3
14,3809,1357.0
14,1291,12610.3
14,3414,13277.2
14,2087,7237.8
14,3954,35063.4
14,2667,27243.1
14,831,40990.5
14,2359,9043.2
14,4526,16963.6
14,4141,6563.0
14,4386,2285.1
14,66,34716.3
14,688,8155.9
14,463,18978.8
14,906,13802.6
14,613,13363.1
14,2709,16532.1
14,4490,8458.3
14,4371,18855.2
14,751,18792.9
14,446,20307.1
14,2652,38617.0
14,3859,21826.3
14,1269,46369.9
14,2341,23587.5
14,4805,2585.6
14,3478,2806.4
14,385,1159.2
14,1031,26631.1
14,2026,24835.7
14,4140,9424.8
14,2323,743.9
14,4348,8281.9
14,816,33937.7
14,2120,32872.0
14,2877,25147.5
14,2465,30412.5
14,4952,19006.1
14,2636,15159.7
14,4452,5494.5
14,952,20023.7
14,2785,5966.6
14,4790,24164.6
14,4991,28542.1
14,4209,24640.0
14,1789,27392.2
14,4286,13393.1
14,834,11886.3
14,2361,14351.7
14,1751,46393.0
14,4032,41491.7
14,2902,5745.8
14,1085,13163.6
14,3659,17460.1
14,3573,10481.4
14,4635,2362.4
14,3860,20252.4
14,4247,38767.0
14,396,40780.8
14,1015,28356.4
14,3117,27423.9
14,4730,3044.4
14,2244,5083.2
14,4083,29892.2
14,3534,35420.6
14,4305,5209.4
14,2934,19651.5
14,350,15407.1
14,4478,46922.7
14,3444,5273.8
14,615,16277.3
14,1604,18996.2
14,2823,30035.4
14,3358,12514.6
14,320,11414.2
14,538,12280.4
14,3490,11156.1
14,3421,18598.9
14,509,18664.7
14,4932,11901.9
14,4692,3593.4
14,998,12519.4
14,428,3975.3
14,2142,32543.5
14,1150,32076.8
14,4054,11282.1
14,1382,29193.7
14,1118,17986.4
14,1585,45644.5
14,2611,29644.9
14,82,15125.7
14,520,33471.2
14,206,8113.3
14,160,15454.8
14,2134,15955.1
14,3354,8597.0
14,15,13300.8
14,1637,3038.7
14,4995,5266.8
14,74,3837.5
14,1266,18906.9
14,4675,3580.0
14,113,27062.8
14,2176,37791.1
14,4365,31845.3
14,1141,34163.6
14,2733,6289.3
14,2236,31808.5
14,407,16286.9
14,1699,5332.9
14,943,31531.3
14,1556,4886.0
14,4332,2460.4
14,1072,2880.8
14,903,4098.6
14,4012,527.9
14,1631,27201.7
14,1396,12721.1
14,197,26130.4
14,4081,10741.7
14,4106,27614.0
14,2449,13402.9
14,2115,5805.5
14,2278,44105.9
14,4147,3118.9
14,4770,20826.0
14,4158,19899.5
14,3367,26861.7
14,3912,6689.0
14,3089,24244.1
14,3376,12631.6
14,4907,7388.2
14,2085,839.6
14,3936,19663.5
14,1903,14313.3
14,1508,17471.8
14,1496,10470.8
14,625,12606.9
14,451,16605.8
14,1142,2713.1
14,2018,13599.4
14,3550,17236.2
14,98,44313.9
14,1577,44861.0
14,768,23000.6
14,1426,15013.5
14,797,38108.5
14,4467,22019.1
14,3690,27736.6
14,238,16020.2
14,699,35367.4
14,3331,13633.6
14,614,4691.1
14,543,9271.3
14,3687,9539.0
14,842,19432.6
14,3898,15657.1
14,131,26653.0
14,264,18951.5
14,3746,13824.2
14,4664,27300.9
14,3567,1532.1
14,4776,13202.5
14,1386,1095.3
14,4667,19959.7
14,4768,27999.7
14,2621,3109.1
14,3657,37093.9
14,4611,1328.0
14,3108,17683.3
14,870,17956.8
14,1040,21589.1
14,973,11853.2
14,2261,15123.1
14,358,23164.8
14,1429,17774.2
14,4574,14686.7
14,621,15538.1
14,122,963.6
14,936,28919.8
14,2436,6638.4
14,421,31630.3
14,3526,11670.0
14,3191,6442.9
14,321,17856.4
14,3476,14923.5
14,4408,40091.4
14,2706,38443.3
14,4936,13234.7
14,3434,11896.5
14,3156,48530.0
14,749,27306.7
14,1820,12201.1
14,848,25712.2
14,4855,32438.0
14,1319,18362.5
14,3044,38474.9
14,1108,36908.3
14,1634,27328.5
14,2506,17036.4
14,4458,20547.7
14,1271,3162.6
14,3269,32164.2
14,3579,21731.0
14,318,27889.2
14,2928,5463.0
14,4333,17489.3
14,496,23738.6
14,2212,39261.0
14,1337,26047.8
14,338,14111.9
14,2939,3638.8
14,2631,15709.6
14,448,6398.9
14,681,17586.6
14,1608,10932.2
14,73,7527.3
14,1119,974.5
14,4573,34511.2
14,4494,14124.4
14,568,2289.0
14,734,10966.1
14,1246,6474.7
14,2868,15154.3
14,2639,23699.9
14,789,7241.8
14,1981,9067.6
14,2393,11830.6
14,2876,12074.6
14,2028,1580.5
14,4598,21273.2
14,2880,5792.5
14,4854,29790.5
14,4763,5294.9
14,3862,5612.3
14,3324,8299.9
14,51,21913.9
14,622,18273.2
14,215,29564.2
14,4090,18589.7
14,2032,30853.5
14,1763,22228.8
14,1216,26464.9
14,1222,29635.5
14,1509,25507.7
14,2007,25149.6
14,824,31150.9
14,1399,3705.3
14,2830,16772.9
14,1265,12497.9
14,4030,6165.5
14,4584,1131.0
14,3685,9396.2
14,2774,9304.0
14,2931,13300.5
14,4617,20279.6
14,1688,12994.7
14,4587,1209.1
14,4002,6241.9
14,346,16930.8
14,2408,41081.7
14,3900,33682.7
14,1049,14942.8
14,3266,13610.7
14,974,14269.1
14,4051,28582.5
14,4750,25849.1
14,3928,8172.4
14,3873,43722.9
14,112,27135.7
14,2613,29567.8
14,3877,20925.7
14,1828,26646.6
14,1973,15326.1
14,3747,40588.6
14,2387,13532.5
14,3087,14106.5
14,776,3251.1
14,247,35318.3
14,3535,27250.6
14,2807,17636.6
14,243,6339.2
14,667,2219.3
14,1482,24357.5
14,2372,41998.2
14,3305,43396.5
14,393,3286.6
14,4443,7474.5
14,3514,17876.8
14,2229,8193.0
14,1257,2810.5
14,1248,21057.8
14,2747,25552.7
14,1275,5317.9
14,380,19684.1
14,627,7772.5
14,4231,26422.5
14,2414,18629.3
14,4221,5205.1
14,1788,26459.5
14,549,1282.7
14,2792,1398.4
14,4419,41384.4
14,3908,12781.1
14,1001,27292.5
14,3211,11557.9
14,767,651.5
14,2260,7254.0
14,1773,1297.5
14,4473,31644.9
14,1259,30791.9
14,2695,23401.9
14,469,24994.2
14,1100,13422.7
14,458,39179.4
14,3289,12363.6
14,459,27815.8
14,1225,26854.9
14,514,18936.7
14,3397,20304.5
14,261,40857.5
14,4324,12423.7
14,3760,4197.0
14,3987,18334.9
14,2219,34616.3
14,1681,19568.4
14,1594,12748.3
14,3778,28066.0
14,794,45588.6
14,4852,1769.6
14,2996,7329.4
14,211,16216.1
14,540,8368.0
14,798,12587.8
14,3546,26282.4
14,887,38246.2
14,2698,7624.9
14,1870,7148.0
14,617,3631.7
14,3992,1750.1
14,2960,22531.0
14,4167,10802.0
14,3404,18035.0
14,1093,8831.4
14,3194,25722.1
14,2081,14021.2
14,481,26913.8
14,3313,7107.3
14,4916,4347.0
14,290,29836.8
14,2037,17429.0
14,4530,33676.5
14,1228,18533.8
14,3826,5733.3
14,402,19201.5
14,88,15718.4
14,1238,48173.7
14,1702,16377.4
14,2577,2071.2
14,3790,19245.6
14,502,180.6
14,3139,34440.4
14,387,3615.6
14,4191,37547.2
14,4683,7979.9
14,3536,28330.0
14,3443,22370.6
14,3131,19909.3
14,209,37299.2
14,3413,15476.3
14,1598,19369.6
14,909,2123.2
14,1181,7581.2
14,2505,2705.7
14,1032,26471.6
14,2106,27219.2
14,3262,768.2
14,117,1565.1
14,392,22237.7
14,1254,25661.2
14,820,3188.5
14,1392,12767.5
14,3118,4275.8
14,828,33895.1
14,3239,2519.7
14,4631,11985.7
14,1136,51548.8
14,89,15156.7
14,2908,23441.1
14,2585,18085.4
14,896,11658.2
14,1453,27645.2
14,729,2598.0
14,176,5375.3
14,204,13469.9
14,4797,38275.4
14,1904,27053.8
14,1527,17676.4
14,3133,37489.1
14,1401,1916.5
14,4100,3814.6
14,1304,33964.6
14,603,5069.2
14,556,20809.0
14,3042,1684.2
14,3462,755.7
14,3106,15618.0
14,124,31791.8
14,94,13142.8
14,570,6253.5
14,2454,31964.3
14,868,18107.3
14,2924,38458.5
14,97,11977.3
14,4232,16256.6
14,342,41674.7
14,3814,21172.3
14,43,6791.7
14,3515,15548.3
14,4014,1279.8
14,501,12684.0
14,1121,12888.8
14,2687,20029.1
14,719,11775.7
14,4871,2548.3
14,1778,18379.1
14,2303,18558.2
14,662,35684.7
14,956,32133.8
14,4687,8756.2
14,1398,1345.5
14,4177,5749.2
14,381,20454.2
14,1164,35395.1
14,4351,7794.7
14,466,817.6
14,566,15052.7
14,3442,27159.1
14,4542,21698.9
14,841,8095.3
14,436,42416.2
14,111,31967.9
14,1574,5849.6
14,1384,2400.8
14,3642,3929.6
15,3429,14966.9
15,3739,15063.9
15,2734,15110.3
15,880,13171.3
15,1754,2646.9
15,4207,24706.9
15,698,15103.8
15,1590,31836.1
15,1503,9570.8
15,2541,20378.5
15,4485,9200.1
15,479,5890.3
15,3070,12199.5
15,1742,6824.5
15,2777,8461.8
15,3315,25969.5
15,3080,20877.6
15,1174,37358.5
15,2501,15900.5
15,2239,15907.5
15,3666,22247.8
15,3491,15312.8
15,3286,10634.6
15,1901,10512.8
15,4120,14715.2
15,3863,32329.6
15,398,13621.5
15,4281,14726.4
15,3630,39146.3
15,4926,14261.2
15,4679,9199.5
15,783,29388.1
15,2413,14742.8
15,2611,17682.4
15,421,25644.7
15,921,13308.6
15,1614,23220.3
15,1049,8913.2
15,4217,15534.2
15,3054,1474.4
15,3663,17473.6
15,2399,22834.6
15,4557,24240.8
15,3091,7573.1
15,4002,8139.6
15,1533,20185.0
15,2829,23440.0
15,1769,18750.0
15,3521,5624.9
15,308,13209.6
15,3842,25209.4
15,4777,35637.0
15,1227,32474.9
15,1406,17823.3
15,4511,10411.7
15,2484,23813.7
15,1979,16295.1
15,2035,22170.2
15,1551,9413.9
15,696,13241.7
15,4055,13487.9
15,4665,14611.9
15,4052,25295.5
15,556,8067.6
15,2511,11455.9
15,996,9023.9
15,604,5059.5
15,1110,31487.5
15,2468,14947.4
15,4893,24950.3
15,866,21527.7
